Company Name,Industry,Symbol,Series,ISIN Code
Repro India Limited,,REPRO,EQ,INE461B01014
Responsive Industries Limited,,RESPONIND,EQ,INE688D01026
JHS Svendgaard Retail Ventures Limited,,RETAIL,EQ,INE03DD01011
Renaissance Global Limited,,RGL,EQ,INE722H01024
Rhetan TMT Limited,,RHETAN,EQ,INE0KKN01029
Reliance Home Finance Limited,,RHFL,BZ,INE217K01011
RHI MAGNESITA INDIA LIMITED,,RHIM,EQ,INE743M01012
Robust Hotels Limited,,RHL,EQ,INE508K01013
Rico Auto Industries Limited,,RICOAUTO,EQ,INE209B01025
Reliance Industrial Infrastructure Limited,,RIIL,EQ,INE046A01015
Rishabh Instruments Limited,,RISHABH,EQ,INE0N2P01017
Ritco Logistics Limited,,RITCO,EQ,INE01EG01016
RITES Limited,,RITES,EQ,INE320J01015
Ravi Kumar Distilleries Limited,,RKDL,EQ,INE722J01012
RKEC Projects Limited,,RKEC,EQ,INE786W01010
Ramkrishna Forgings Limited,,RKFORGE,EQ,INE399G01023
R K Swamy Limited,,RKSWAMY,EQ,INE0NQ801033
RMC Switchgears Limited,,RMC,EQ,INE655V01019
R M Drip and Sprinklers Systems Limited,,RMDRIP,EQ,INE219Y01026
Rane (Madras) Limited,,RML,EQ,INE050H01012
R&B Denims Limited,,RNBDENIMS,EQ,INE012Q01039
Royal Orchid Hotels Limited,,ROHLTD,EQ,INE283H01019
Rolex Rings Limited,,ROLEXRINGS,EQ,INE645S01024
Rollatainers Limited,,ROLLT,BE,INE927A01040
Raj Oil Mills Limited,,ROML,EQ,INE294G01026
Rossari Biotech Limited,,ROSSARI,EQ,INE02A801020
Rossell India Limited,,ROSSELLIND,EQ,INE847C01020
Rossell Techsys Limited,,ROSSTECH,EQ,INE0OJW01016
Roto Pumps Limited,,ROTO,EQ,INE535D01037
ROUTE MOBILE LIMITED,,ROUTE,EQ,INE450U01017
Raghav Productivity Enhancers Limited,,RPEL,EQ,INE912T01018
RPG Life Sciences Limited,,RPGLIFE,EQ,INE105J01010
Reliance Power Limited,,RPOWER,EQ,INE614G01033
R.P.P. Infra Projects Limited,,RPPINFRA,EQ,INE324L01013
Rajshree Polypack Limited,,RPPL,EQ,INE760W01023
RPSG VENTURES LIMITED,,RPSGVENT,EQ,INE425Y01011
Rashi Peripherals Limited,,RPTECH,EQ,INE0J1F01024
RRIL Limited,,RRIL,EQ,INE951M01037
R R Kabel Limited,,RRKABEL,EQ,INE777K01022
RSD Finance Limited,,RSDFIN,EQ,INE616F01022
Rajputana Stainless Limited,,RSL,EQ,INE313L01016
R. S. Software (India) Limited,,RSSOFTWARE,BE,INE165B01029
RSWM Limited,,RSWM,BE,INE611A01016
R Systems International Limited,,RSYSTEMS,EQ,INE411H01032
RattanIndia Enterprises Limited,,RTNINDIA,EQ,INE834M01019
RattanIndia Power Limited,,RTNPOWER,EQ,INE399K01017
Rubfila International Limited,,RUBFILA,EQ,INE642C01025
Rubicon Research Limited,,RUBICON,EQ,INE506V01022
The Ruby Mills Limited,,RUBYMILLS,BE,INE301D01026
Ruchi Infrastructure Limited,,RUCHINFRA,EQ,INE413B01023
Ruchira Papers Limited,,RUCHIRA,EQ,INE803H01014
Rudra Global Infra Products Limited,,RUDRA,BE,INE027T01023
Rupa & Company Limited,,RUPA,EQ,INE895B01021
Rushil Decor Limited,,RUSHIL,EQ,INE573K01025
Keystone Realtors Limited,,RUSTOMJEE,EQ,INE263M01029
Ravinder Heights Limited,,RVHL,EQ,INE09E501017
Rail Vikas Nigam Limited,,RVNL,EQ,INE415G01027
Revathi Equipment India Limited,,RVTH,EQ,INE0DAB01012
S&S Power Switchgears Limited,,S&SPOWER,EQ,INE902B01017
Saatvik Green Energy Limited,,SAATVIKGL,EQ,INE13B501022
Sab Events & Governance Now Media Limited,,SABEVENTS,BE,INE860T01019
Sadbhav Engineering Limited,,SADBHAV,EQ,INE226H01026
Sadbhav Infrastructure Project Limited,,SADBHIN,BE,INE764L01010
Sadhana Nitrochem Limited,,SADHNANIQ,BE,INE888C01040
Safari Industries (India) Limited,,SAFARI,EQ,INE429E01023
Sagardeep Alloys Limited,,SAGARDEEP,EQ,INE976T01013
Sagar Cements Limited,,SAGCEM,EQ,INE229C01021
SAGILITY LIMITED,,SAGILITY,EQ,INE0W2G01015
Shalibhadra Finance Limited,,SAHLIBHFI,EQ,INE861D01011
Sahyadri Industries Limited,,SAHYADRI,EQ,INE280H01015
Steel Authority of India Limited,,SAIL,EQ,INE114A01011
Sai Life Sciences Limited,,SAILIFE,EQ,INE570L01029
Sai Parenterals Limited,,SAIPARENT,EQ,INE0H9F01037
Sakar Healthcare Limited,,SAKAR,EQ,INE732S01012
Sakthi Sugars Limited,,SAKHTISUG,EQ,INE623A01011
Saksoft Limited,,SAKSOFT,EQ,INE667G01023
Sakuma Exports Limited,,SAKUMA,BE,INE190H01024
Salasar Techno Engineering Limited,,SALASAR,EQ,INE170V01027
Salona Cotspin Limited,,SALONA,EQ,INE498E01010
S.A.L. Steel Limited,,SALSTEEL,BE,INE658G01014
Salzer Electronics Limited,,SALZERELEC,EQ,INE457F01013
Sambhaav Media Limited,,SAMBHAAV,EQ,INE699B01027
Sambhv Steel Tubes Limited,,SAMBHV,EQ,INE12NJ01018
Samhi Hotels Limited,,SAMHI,EQ,INE08U801020
Sammaan Capital Limited,,SAMMAANCAP,EQ,INE148I01020
Sampann Utpadan India Limited,,SAMPANN,EQ,INE735M01018
Sanathan Textiles Limited,,SANATHAN,EQ,INE0JPD01013
The Sandesh Limited,,SANDESH,EQ,INE583B01015
Sandhar Technologies Limited,,SANDHAR,EQ,INE278H01035
Sandur Manganese & Iron Ores Limited,,SANDUMA,EQ,INE149K01016
Sangam (India) Limited,,SANGAMIND,EQ,INE495C01010
Sanghvi Movers Limited,,SANGHVIMOV,EQ,INE989A01032
Sanginita Chemicals Limited,,SANGINITA,BE,INE753W01010
Sanofi India Limited,,SANOFI,EQ,INE058A01010
Sanofi Consumer Healthcare India Limited,,SANOFICONR,EQ,INE0UOS01011
Sansera Engineering Limited,,SANSERA,EQ,INE953O01021
Sanstar Limited,,SANSTAR,EQ,INE08NE01025
Sanwaria Consumer Limited,,SANWARIA,BZ,INE890C01046
Sapphire Foods India Limited,,SAPPHIRE,EQ,INE806T01020
Shree Ajit Pulp & Paper Limited,,SAPPL,EQ,INE185C01017
Sarda Energy & Minerals Limited,,SARDAEN,EQ,INE385C01021
Saregama India Limited,,SAREGAMA,EQ,INE979A01025
Sarla Performance Fibers Limited,,SARLAPOLY,EQ,INE453D01025
Sarveshwar Foods Limited,,SARVESHWAR,BE,INE324X01026
Sasken Technologies Limited,,SASKEN,EQ,INE231F01020
Satia Industries Limited,,SATIA,EQ,INE170E01023
Satin Creditcare Network Limited,,SATIN,EQ,INE836B01017
Saurashtra Cement Limited,,SAURASHCEM,EQ,INE626A01014
Sayaji Hotels Limited,,SAYAJIHOTL,EQ,INE318C01014
SBC Exports Limited,,SBC,EQ,INE04AK01028
Shivalik Bimetal Controls Limited,,SBCL,EQ,INE386D01027
SBFC Finance Limited,,SBFC,EQ,INE423Y01016
Suratwwala Business Group Limited,,SBGLP,EQ,INE05ST01028
SBI Cards and Payment Services Limited,,SBICARD,EQ,INE018E01016
SBI Life Insurance Company Limited,,SBILIFE,EQ,INE123W01016
State Bank of India,,SBIN,EQ,INE062A01020
Scan Steels Limited,,SCANSTL,EQ,INE099G01011
Schaeffler India Limited,,SCHAEFFLER,EQ,INE513A01022
S Chand And Company Limited,,SCHAND,EQ,INE807K01035
Schneider Electric Infrastructure Limited,,SCHNEIDER,EQ,INE839M01018
Shipping Corporation Of India Limited,,SCI,EQ,INE109A01011
Shipping Corporation of India Land and Assets Limited,,SCILAL,EQ,INE0PB301013
Scoda Tubes Limited,,SCODATUBES,EQ,INE090501011
Sheetal Cool Products Limited,,SCPL,EQ,INE501Y01019
Som Distilleries & Breweries Limited,,SDBL,EQ,INE480C01038
Seamec Limited,,SEAMECLTD,EQ,INE497B01018
SecMark Consultancy Limited,,SECMARK,EQ,INE0BTM01013
SECUREKLOUD TECHNOLOGIES LIMITED,,SECURKLOUD,EQ,INE650K01021
SEDEMAC Mechatronics Limited,,SEDEMAC,EQ,INE00XB01019
Shanti Educational Initiatives Limited,,SEIL,EQ,INE440T01028
Sejal Glass Limited,,SEJALLTD,BE,INE955I01044
SEL Manufacturing Company Limited,,SELMC,EQ,INE105I01020
Semac Construction Limited,,SEMAC,BE,INE617A01013
Senco Gold Limited,,SENCO,EQ,INE602W01027
Senores Pharmaceuticals Limited,,SENORES,EQ,INE0RB801010
SEPC Limited,,SEPC,EQ,INE964H01014
Servotech Renewable Power System Limited,,SERVOTECH,EQ,INE782X01033
Seshasayee Paper and Boards Limited,,SESHAPAPER,EQ,INE630A01024
Setco Automotive Limited,,SETCO,BE,INE878E01021
Standard Engineering Technology Limited,,SETL,EQ,INE0M4D01010
Setubandhan Infrastructure Limited,,SETUINFRA,BZ,INE023M01027
Seya Industries Limited,,SEYAIND,BE,INE573R01012
Sheela Foam Limited,,SFL,EQ,INE916U01025
SG Finserve Limited,,SGFIN,EQ,INE618R01015
Synergy Green Industries Limited,,SGIL,EQ,INE00QT01015
STL Global Limited,,SGL,EQ,INE353H01010
SG Mart Limited,,SGMART,EQ,INE385F01024
Shadowfax Technologies Limited,,SHADOWFAX,EQ,INE12UN01015
Shah Metacorp Limited,,SHAH,EQ,INE482J01021
Shah Alloys Limited,,SHAHALLOYS,EQ,INE640C01011
Shaily Engineering Plastics Limited,,SHAILY,EQ,INE151G01028
Shakti Pumps (India) Limited,,SHAKTIPUMP,EQ,INE908D01010
Shalby Limited,,SHALBY,EQ,INE597J01018
Shalimar Paints Limited,,SHALPAINTS,EQ,INE849C01026
Shankara Building Products Limited,,SHANKARA,BE,INE274V01019
Shanti Overseas (India) Limited,,SHANTI,EQ,INE933X01016
Shanthi Gears Limited,,SHANTIGEAR,EQ,INE631A01022
Shanti Gold International Limited,,SHANTIGOLD,EQ,INE06ZD01017
Sharda Cropchem Limited,,SHARDACROP,EQ,INE221J01015
Sharda Motor Industries Limited,,SHARDAMOTR,EQ,INE597I01028
Shardul Securities Limited,,SHARDUL,EQ,INE037B01020
Share India Securities Limited,,SHAREINDIA,EQ,INE932X01026
Shri Bajrang Alliance Limited,,SHBAJRG,EQ,INE402H01015
Shekhawati Industries Limited,,SHEKHAWATI,BE,INE268L01046
Shemaroo Entertainment Limited,,SHEMAROO,BE,INE363M01019
Shilchar Technologies Limited,,SHILCTECH,EQ,INE024F01011
Shilpa Medicare Limited,,SHILPAMED,EQ,INE790G01031
Sharat Industries Limited,,SHINDL,EQ,INE220Z01013
Shivalik Rasayan Limited,,SHIVALIK,BE,INE788J01021
Shivam Autotech Limited,,SHIVAMAUTO,BE,INE637H01024
Shiva Mills Limited,,SHIVAMILLS,BE,INE644Y01017
Shiva Texyarn Limited,,SHIVATEX,EQ,INE705C01020
Shiv Aum Steels Limited,,SHIVAUM,EQ,INE719F01016
S H Kelkar and Company Limited,,SHK,EQ,INE500L01026
Shoppers Stop Limited,,SHOPERSTOP,EQ,INE498B01024
Shradha Realty Limited,,SHRADHA,EQ,INE715Y01031
Shree Digvijay Cement Co.Ltd,,SHREDIGCEM,EQ,INE232A01011
SHREE CEMENT LIMITED,,SHREECEM,EQ,INE070A01015
Shreeji Shipping Global Limited,,SHREEJISPG,EQ,INE1B6101010
Shree Pushkar Chemicals & Fertilisers Limited,,SHREEPUSHK,EQ,INE712K01011
Shree Rama Multi-Tech Limited,,SHREERAMA,EQ,INE879A01019
Shrenik Limited,,SHRENIK,BZ,INE632X01030
Shreyans Industries Limited,,SHREYANIND,EQ,INE231C01019
Shri Krishna Devcon Limited,,SHRIKRISH,EQ,INE997I01012
Shringar House of Mangalsutra Limited,,SHRINGARMS,EQ,INE1B3L01017
Shriram Pistons & Rings Limited,,SHRIPISTON,EQ,INE526E01018
Shriram Finance Limited,,SHRIRAMFIN,EQ,INE721A01047
Shriram Properties Limited,,SHRIRAMPPS,EQ,INE217L01019
Shyam Century Ferrous Limited,,SHYAMCENT,EQ,INE979R01011
Shyam Metalics and Energy Limited,,SHYAMMETL,EQ,INE810G01011
Shyam Telecom Limited,,SHYAMTEL,BE,INE635A01023
Sicagen India Limited,,SICAGEN,EQ,INE176J01011
Siemens Limited,,SIEMENS,EQ,INE003A01024
Sigachi Industries Limited,,SIGACHI,BE,INE0D0K01022
Signet Industries Limited,,SIGIND,EQ,INE529F01035
Sigma Solve Limited,,SIGMA,EQ,INE0A0S01028
SIGMA ADVANCED SYSTEMS LIMITED,,SIGMAADV,BE,INE933B01012
Signatureglobal (India) Limited,,SIGNATURE,EQ,INE903U01023
Signpost India Limited,,SIGNPOST,EQ,INE0KGZ01021
Sika Interplant Systems Limited,,SIKA,EQ,INE438E01032
Sikko Industries Limited,,SIKKO,EQ,INE112X01025
Standard Industries Limited,,SIL,EQ,INE173A01025
Silgo Retail Limited,,SILGO,EQ,INE01II01013
SIL Investments Limited,,SILINV,EQ,INE923A01015
Silly Monks Entertainment Limited,,SILLYMONKS,EQ,INE203Y01012
Silver Touch Technologies Limited,,SILVERTUC,EQ,INE625X01026
Simbhaoli Sugars Limited,,SIMBHALS,BZ,INE748T01016
Simplex Infrastructures Limited,,SIMPLEXINF,EQ,INE059B01024
Sinclairs Hotels Limited,,SINCLAIR,EQ,INE985A01022
Sindhu Trade Links Limited,,SINDHUTRAD,EQ,INE325D01025
Singer India Limited,,SINGERIND,EQ,INE638A01035
Sintercom India Limited,,SINTERCOM,EQ,INE129Z01016
Sirca Paints India Limited,,SIRCA,EQ,INE792Z01011
SIS LIMITED,,SIS,EQ,INE285J01028
Siti Networks Limited,,SITINET,BZ,INE965H01011
Siyaram Silk Mills Limited,,SIYSIL,EQ,INE076B01028
S.J.S. Enterprises Limited,,SJS,EQ,INE284S01014
SJVN Limited,,SJVN,EQ,INE002L01015
SKF India Limited,,SKFINDIA,EQ,INE640A01023
SKF India (Industrial) Limited,,SKFINDUS,EQ,INE2J8701016
Skipper Limited,,SKIPPER,EQ,INE439E01022
SKM Egg Products Export (India) Limited,,SKMEGGPROD,EQ,INE411D01023
SKY GOLD AND DIAMONDS LIMITED,,SKYGOLD,EQ,INE01IU01018
Smartlink Holdings Limited,,SMARTLINK,BE,INE178C01020
Smartworks Coworking Spaces Limited,,SMARTWORKS,EQ,INE0NAZ01010
SMC Global Securities Limited,,SMCGLOBAL,EQ,INE103C01036
SML Mahindra Limited,,SMLMAH,EQ,INE294B01019
Sarthak Metals Limited,,SMLT,EQ,INE017W01010
SMS Pharmaceuticals Limited,,SMSPHARMA,EQ,INE812G01025
Snowman Logistics Limited,,SNOWMAN,EQ,INE734N01019
Sobha Limited,,SOBHA,EQ,INE671H01015
Softtech Engineers Limited,,SOFTTECH,BE,INE728Z01015
Solara Active Pharma Sciences Limited,,SOLARA,EQ,INE624Z01016
Solar Industries India Limited,,SOLARINDS,EQ,INE343H01029
Solarworld Energy Solutions Limited,,SOLARWORLD,EQ,INE0TY101024
Solex Energy Limited,,SOLEX,EQ,INE880Y01017
Somany Ceramics Limited,,SOMANYCERA,EQ,INE355A01028
Soma Textiles & Industries Limited,,SOMATEX,EQ,INE314C01013
Somi Conveyor Beltings Limited,,SOMICONVEY,EQ,INE323J01019
Sona BLW Precision Forgings Limited,,SONACOMS,EQ,INE073K01018
Sonal Mercantile Limited,,SONAL,EQ,INE321M01017
SONAM LIMITED,,SONAMLTD,EQ,INE00LM01029
Sonata Software Limited,,SONATSOFTW,EQ,INE269A01021
Savita Oil Technologies Limited,,SOTL,EQ,INE035D01020
The South Indian Bank Limited,,SOUTHBANK,EQ,INE683A01023
South West Pinnacle Exploration Limited,,SOUTHWEST,EQ,INE980Y01015
S. P. Apparels Limited,,SPAL,EQ,INE212I01016
Spandana Sphoorty Financial Limited,,SPANDANA,EQ,INE572J01011
Sun Pharma Advanced Research Company Limited,,SPARC,EQ,INE232I01014
Spacenet Enterprises India Limited,,SPCENET,EQ,INE970N01027
Speciality Restaurants Limited,,SPECIALITY,EQ,INE247M01014
Spectrum Electrical Industries Limited,,SPECTRUM,EQ,INE01EO01010
Spencer's Retail Limited,,SPENCERS,EQ,INE020801028
Southern Petrochemicals Industries Corporation  Limited,,SPIC,EQ,INE147A01011
SPL Industries Limited,,SPLIL,EQ,INE978G01016
Supreme Petrochem Limited,,SPLPETRO,EQ,INE663A01033
SPML Infra Limited,,SPMLINFRA,EQ,INE937A01023
Sportking India Limited,,SPORTKING,EQ,INE885H01029
Shankar Lal Rampal Dye-Chem Limited,,SRD,EQ,INE01NE01012
Sreeleathers Limited,,SREEL,EQ,INE099F01013
SRF Limited,,SRF,EQ,INE647A01010
SRG Housing Finance Limited,,SRGHFL,EQ,INE559N01010
Sree Rayalaseema Hi-Strength Hypo Limited,,SRHHYPOLTD,EQ,INE917H01012
SRM Contractors Limited,,SRM,EQ,INE0R6Z01013
Shree Ram Twistex Limited,,SRTL,EQ,INE19GK01015
Saraswati Saree Depot Limited,,SSDL,EQ,INE0PQ101010
Steel Strips Wheels Limited,,SSWL,EQ,INE802C01033
Stallion India Fluorochemicals Limited,,STALLION,EQ,INE0RYC01010
Stanley Lifestyles Limited,,STANLEY,EQ,INE01A001028
Strides Pharma Science Limited,,STAR,EQ,INE939A01011
Star Cement Limited,,STARCEMENT,EQ,INE460H01021
Star Health and Allied Insurance Company Limited,,STARHEALTH,EQ,INE575P01011
Star Paper Mills Limited,,STARPAPER,EQ,INE733A01018
Starteck Finance Limited,,STARTECK,EQ,INE992I01013
The State Trading Corporation of India Limited,,STCINDIA,EQ,INE655A01013
Steelcast Limited,,STEELCAS,EQ,INE124E01038
Steel City Securities Limited,,STEELCITY,EQ,INE395H01011
STEEL EXCHANGE INDIA LIMITED,,STEELXIND,EQ,INE503B01021
Stel Holdings Limited,,STEL,EQ,INE577L01016
Sterling Tools Limited,,STERTOOLS,EQ,INE334A01023
STL Networks Limited,,STLNETWORK,BE,INE1VXE01018
Sterlite Technologies Limited,,STLTECH,BE,INE089C01029
Stove Kraft Limited,,STOVEKRAFT,EQ,INE00IN01015
Studds Accessories Limited,,STUDDS,EQ,INE00Q601028
Seshaasai Technologies Limited,,STYL,EQ,INE04VU01023
Stylam Industries Limited,,STYLAMIND,EQ,INE239C01020
Baazar Style Retail Limited,,STYLEBAAZA,BE,INE01FR01028
Styrenix Performance Materials Limited,,STYRENIX,EQ,INE189B01011
Subex Limited,,SUBEXLTD,BE,INE754A01055
Subros Limited,,SUBROS,EQ,INE287B01021
Sudarshan Colorants India Limited,,SUDARCOLOR,EQ,INE492A01029
Sudarshan Chemical Industries Limited,,SUDARSCHEM,EQ,INE659A01023
Sudeep Pharma Limited,,SUDEEPPHRM,EQ,INE0QPI01025
Sukhjit Starch & Chemicals Limited,,SUKHJITS,EQ,INE450E01029
Sula Vineyards Limited,,SULA,EQ,INE142Q01026
Sumeet Industries Limited-RE,,SUMEET-RE,BE,INE235C20010
Sumeet Industries Limited,,SUMEETINDS,EQ,INE235C01036
Sumitomo Chemical India Limited,,SUMICHEM,EQ,INE258G01013
Sumit Woods Limited,,SUMIT,BE,INE748Z01013
Summit Securities Limited,,SUMMITSEC,EQ,INE519C01017
Sundaram Clayton Limited,,SUNCLAY,EQ,INE0Q3R01026
Sundaram Multi Pap Limited,,SUNDARAM,EQ,INE108E01023
Sundaram Finance Limited,,SUNDARMFIN,EQ,INE660A01013
Sundaram Brake Linings Limited,,SUNDRMBRAK,BE,INE073D01013
Sundram Fasteners Limited,,SUNDRMFAST,EQ,INE387A01021
Sundrop Brands Limited,,SUNDROP,EQ,INE209A01019
Sunflag Iron And Steel Company Limited,,SUNFLAG,EQ,INE947A01014
Sun Pharmaceutical Industries Limited,,SUNPHARMA,EQ,INE044A01036
Sunteck Realty Limited,,SUNTECK,EQ,INE805D01034
Sun TV Network Limited,,SUNTV,EQ,INE424H01027
Superhouse Limited,,SUPERHOUSE,EQ,INE712B01010
Super Spinning Mills Limited,,SUPERSPIN,BE,INE662A01027
Suprajit Engineering Limited,,SUPRAJIT,EQ,INE399C01030
Supreme Holdings & Hospitality (India) Limited,,SUPREME,EQ,INE822E01011
Supreme Engineering Limited,,SUPREMEENG,BZ,INE319Z01021
Supreme Industries Limited,,SUPREMEIND,EQ,INE195A01028
Supreme Infrastructure India Limited,,SUPREMEINF,EQ,INE550H01011
Supriya Lifescience Limited,,SUPRIYA,EQ,INE07RO01027
Suraj Estate Developers Limited,,SURAJEST,EQ,INE843S01025
Suraj Limited,,SURAJLTD,EQ,INE713C01016
Suraksha Diagnostic Limited,,SURAKSHA,EQ,INE877V01027
Surana Solar Limited,,SURANASOL,EQ,INE272L01022
Surana Telecom and Power Limited,,SURANAT&P,EQ,INE130B01031
Suryalata Spinning Mills Limited,,SURYALA,EQ,INE132C01027
Suryalakshmi Cotton Mills Limited,,SURYALAXMI,EQ,INE713B01026
Surya Roshni Limited,,SURYAROSNI,EQ,INE335A01020
Suryoday Small Finance Bank Limited,,SURYODAY,EQ,INE428Q01011
Sutlej Textiles and Industries Limited,,SUTLEJTEX,EQ,INE645H01027
Suven Life Sciences Limited,,SUVEN,EQ,INE495B01038
Suvidhaa Infoserve Limited,,SUVIDHAA,EQ,INE018401013
Suyog Telematics Limited,,SUYOG,EQ,INE442P01014
Suzlon Energy Limited,,SUZLON,EQ,INE040H01021
Shree Vasu Logistics Limited,,SVLL,BE,INE00CE01017
SVP GLOBAL TEXTILES LIMITED,,SVPGLOB,BE,INE308E01029
SWAN CORP LIMITED,,SWANCORP,EQ,INE665A01038
Swan Defence and Heavy Industries Limited,,SWANDEF,BE,INE542F01020
Swaraj Engines Limited,,SWARAJENG,EQ,INE277A01016
Swelect Energy Systems Limited,,SWELECTES,EQ,INE409B01013
Swiggy Limited,,SWIGGY,EQ,INE00H001014
Sterling and Wilson Renewable Energy Limited,,SWSOLAR,EQ,INE00M201021
Symphony Limited,,SYMPHONY,EQ,INE225D01027
Syncom Formulations (India) Limited,,SYNCOMF,EQ,INE312C01025
Syngene International Limited,,SYNGENE,EQ,INE398R01022
Syrma SGS Technology Limited,,SYRMA,EQ,INE0DYJ01015
Systematix Corporate Services Limited,,SYSTMTXC,BE,INE356B01024
Taal Tech Limited,,TAALTECH,EQ,INE524T01011
Tainwala Chemical and Plastic (I) Limited,,TAINWALCHM,EQ,INE123C01018
Taj GVK Hotels & Resorts Limited,,TAJGVK,EQ,INE586B01026
Take Solutions Limited,,TAKE,BE,INE142I01023
Talbros Automotive Components Limited,,TALBROAUTO,EQ,INE187D01029
Tamboli Industries Limited,,TAMBOLIIN,EQ,INE864J01012
Tanla Platforms Limited,,TANLA,EQ,INE483C01032
Tara Chand InfraLogistic Solutions Limited,,TARACHAND,EQ,INE555Z01020
Tarapur Transformers Limited,,TARAPUR,EQ,INE747K01017
TARC Limited,,TARC,EQ,INE0EK901012
Transformers And Rectifiers (India) Limited,,TARIL,EQ,INE763I01026
Tarmat Limited,,TARMAT,EQ,INE924H01018
Tarsons Products Limited,,TARSONS,EQ,INE144Z01023
Tasty Bite Eatables Limited,,TASTYBITE,EQ,INE488B01017
Tata Capital Limited,,TATACAP,EQ,INE976I01016
Tata Chemicals Limited,,TATACHEM,EQ,INE092A01019
Tata Communications Limited,,TATACOMM,EQ,INE151A01013
TATA CONSUMER PRODUCTS LIMITED,,TATACONSUM,EQ,INE192A01025
Tata Elxsi Limited,,TATAELXSI,EQ,INE670A01012
Tata Investment Corporation Limited,,TATAINVEST,EQ,INE672A01026
Tata Power Company Limited,,TATAPOWER,EQ,INE245A01021
Tata Steel Limited,,TATASTEEL,EQ,INE081A01020
Tata Technologies Limited,,TATATECH,EQ,INE142M01025
Tatva Chintan Pharma Chem Limited,,TATVA,EQ,INE0GK401011
TBO Tek Limited,,TBOTEK,EQ,INE673O01025
Tribhovandas Bhimji Zaveri Limited,,TBZ,EQ,INE760L01018
TCC Concept Limited,,TCC,EQ,INE887D01016
Transport Corporation of India Limited,,TCI,EQ,INE688A01022
TCI Express Limited,,TCIEXP,EQ,INE586V01016
TCI Finance Limited,,TCIFINANCE,BE,INE911B01018
TCPL Packaging Limited,,TCPLPACK,EQ,INE822C01015
Tata Consultancy Services Limited,,TCS,EQ,INE467B01029
TD Power Systems Limited,,TDPOWERSYS,EQ,INE419M01027
Team India Guaranty Limited,,TEAMGTY,EQ,INE289C01025
Teamlease Services Limited,,TEAMLEASE,EQ,INE985S01024
Tech Mahindra Limited,,TECHM,EQ,INE669C01036
Techno Electric & Engineering Company Limited,,TECHNOE,EQ,INE285K01026
TechNVision Ventures Limited,,TECHNVISN,EQ,INE314H01012
TECIL Chemicals and Hydro Power Limited,,TECILCHEM,EQ,INE014B01011
Tega Industries Limited,,TEGA,EQ,INE011K01018
Tejas Networks Limited,,TEJASNET,EQ,INE010J01012
Tembo Global Industries Limited,,TEMBO,EQ,INE869Y01010
Tenneco Clean Air India Limited,,TENNIND,EQ,INE19RI01016
Tera Software Limited,,TERASOFT,EQ,INE482B01010
Texmaco Infrastructure & Holdings Limited,,TEXINFRA,EQ,INE435C01024
Texmo Pipes and Products Limited,,TEXMOPIPES,EQ,INE141K01013
Texmaco Rail & Engineering Limited,,TEXRAIL,EQ,INE621L01012
Tourism Finance Corporation of India Limited,,TFCILTD,EQ,INE305A01023
Transwarranty Finance Limited,,TFL,EQ,INE804H01012
TGB Banquets And Hotels Limited,,TGBHOTELS,EQ,INE797H01018
Thacker & Company Limited,,THACKER,BE,INE077P01034
Thakkers Developers Limited,,THAKDEV,EQ,INE403F01017
Thangamayil Jewellery Limited,,THANGAMAYL,EQ,INE085J01014
The Investment Trust Of India Limited,,THEINVEST,EQ,INE924D01017
Thejo Engineering Limited,,THEJO,EQ,INE121N01019
Leela Palaces Hotels & Resorts Limited,,THELEELA,EQ,INE0AQ201015
Themis Medicare Limited,,THEMISMED,EQ,INE083B01024
Thermax Limited,,THERMAX,EQ,INE152A01029
Thomas Cook  (India)  Limited,,THOMASCOOK,EQ,INE332A01027
Thomas Scott (India) Limited,,THOMASCOTT,EQ,INE480M01011
Thyrocare Technologies Limited,,THYROCARE,EQ,INE594H01019
Tilaknagar Industries Limited,,TI,EQ,INE133E01013
Twamev Construction and Infrastructure Limited,,TICL,EQ,INE388G01026
Tiger Logistics (India) Limited,,TIGERLOGS,BE,INE906O01029
Technocraft Industries (India) Limited,,TIIL,EQ,INE545H01011
Tube Investments of India Limited,,TIINDIA,EQ,INE974X01010
Tijaria Polypipes Limited,,TIJARIA,EQ,INE440L01017
TIL Limited,,TIL,EQ,INE806C01018
Time Technoplast Limited,,TIMETECHNO,EQ,INE508G01029
Timex Group India Limited,,TIMEX,EQ,INE064A01026
Timken India Limited,,TIMKEN,EQ,INE325A01013
Tinna Rubber and Infrastructure Limited,,TINNARUBR,EQ,INE015C01016
Tips Films Limited,,TIPSFILMS,EQ,INE0LQS01015
Tips Music Limited,,TIPSMUSIC,EQ,INE716B01029
Thirumalai Chemicals Limited,,TIRUMALCHM,EQ,INE338A01024
Tirupati Forge Limited,,TIRUPATIFL,BE,INE319Y01024
TITAGARH RAIL SYSTEMS LIMITED,,TITAGARH,EQ,INE615H01020
Titan Company Limited,,TITAN,EQ,INE280A01028
Tamilnad Mercantile Bank Limited,,TMB,EQ,INE668A01016
Tata Motors Limited,,TMCV,EQ,INE1TAE01010
Tata Motors Passenger Vehicles Limited,,TMPV,EQ,INE155A01022
Tamilnadu PetroProducts Limited,,TNPETRO,EQ,INE148A01019
Tamil Nadu Newsprint & Papers Limited,,TNPL,EQ,INE107A01015
Tamilnadu Telecommunication Limited,,TNTELE,EQ,INE141D01018
